market_hash_name,date,median_price,volume,median_price_change_pct,volume_change_pct,median_price_7d_avg,volume_7d_avg
Fracture Case,2025-01-23 01:00:00+00:00,0.351,105322,-0.005665722379603388,-0.10905645693403487,0.3602857142857143,99561.85714285714
Fracture Case,2025-01-24 01:00:00+00:00,0.36,103460,0.025641025641025772,-0.01767911737338823,0.36100000000000004,100086.71428571429
Fracture Case,2025-01-25 01:00:00+00:00,0.363,99762,0.008333333333333304,-0.03574328242799152,0.3618571428571428,98801.28571428571
Fracture Case,2025-01-26 01:00:00+00:00,0.361,91461,-0.005509641873278293,-0.0832080351235942,0.36099999999999993,97333.28571428571
Fracture Case,2025-01-27 01:00:00+00:00,0.367,81263,0.016620498614958512,-0.11150107696176514,0.3605714285714286,96816.28571428571
Fracture Case,2025-01-28 01:00:00+00:00,0.377,87616,0.027247956403269713,0.07817826070905576,0.3617142857142857,98156.85714285714
Fracture Case,2025-01-29 01:00:00+00:00,0.352,131256,-0.0663129973474802,0.49808254200146096,0.3615714285714286,100020.0
Fracture Case,2025-01-30 01:00:00+00:00,0.349,104568,-0.008522727272727293,-0.20332784786981162,0.36128571428571427,99912.28571428571
Fracture Case,2025-01-31 01:00:00+00:00,0.365,111241,0.045845272206303855,0.06381493382296677,0.362,101023.85714285714
Fracture Case,2025-02-01 01:00:00+00:00,0.373,112140,0.021917808219177992,0.00808155266493471,0.3634285714285714,102792.14285714286
Fracture Case,2025-02-02 01:00:00+00:00,0.377,107248,0.01072386058981234,-0.043624041376850387,0.3657142857142857,105047.42857142857
Fracture Case,2025-02-03 01:00:00+00:00,0.389,88591,0.03183023872679058,-0.1739612859913472,0.36885714285714283,106094.28571428571
Fracture Case,2025-02-04 01:00:00+00:00,0.389,89302,0.0,0.008025645945976434,0.37057142857142855,106335.14285714286
Fracture Case,2025-02-05 01:00:00+00:00,0.39,146656,0.0025706940874035134,0.6422476540279054,0.376,108535.14285714286
Fracture Case,2025-02-06 01:00:00+00:00,0.4,123131,0.025641025641025772,-0.1604093934104298,0.38328571428571434,111187.0
Fracture Case,2025-02-07 01:00:00+00:00,0.408,120246,0.019999999999999796,-0.02343033029862507,0.3894285714285714,112473.42857142857
Fracture Case,2025-02-08 01:00:00+00:00,0.425,121921,0.04166666666666674,0.013929777289888978,0.3968571428571428,113870.71428571429
Fracture Case,2025-02-09 01:00:00+00:00,0.443,104074,0.042352941176470704,-0.14638167337866326,0.40628571428571425,113417.28571428571
Fracture Case,2025-02-10 01:00:00+00:00,0.461,88343,0.040632054176072296,-0.15115206487691446,0.41657142857142865,113381.85714285714
Fracture Case,2025-02-11 01:00:00+00:00,0.474,89039,0.02819956616052055,0.007878383120337729,0.4287142857142857,113344.28571428571
Fracture Case,2025-02-12 01:00:00+00:00,0.445,131655,-0.06118143459915604,0.47862172755758703,0.43657142857142855,111201.28571428571
Fracture Case,2025-02-13 01:00:00+00:00,0.443,114957,-0.004494382022471877,-0.126831491397972,0.4427142857142857,110033.57142857143
Fracture Case,2025-02-14 01:00:00+00:00,0.465,108781,0.04966139954853288,-0.053724436093495864,0.4508571428571429,108395.71428571429
